Age,Gender,Daily Social Media Usage(hours),Number of Social Media Platforms,Frequency of Posts,Frequency of Checking Notifications,Self Reported Addiction Score,Cyberbullying Experience,Self Esteem Score,Sleep Quality,Anxiety Score,Social Media Fatigue Score,Mental Health Status
30,Male,1,1,Sometimes,Occasionally,4,0,9,7,3,4,Good
30,Male,1,3,Often,Frequently,4,0,9,6,3,4,Good
45,Female,1,1,Sometimes,Rarely,4,0,10,7,3,2,Excellent
30,Male,1,3,Rarely,Occasionally,4,0,8,5,3,5,Good
45,Female,1,3,Sometimes,Frequently,4,0,10,9,3,3,Excellent
40,Male,1,6,Often,Rarely,4,0,10,6,3,4,Good
25,Female,1,5,Often,Occasionally,4,0,10,4,3,2,Good
22,Female,1,3,Often,Frequently,4,1,9,8,3,2,Excellent
30,Male,1,3,Sometimes,Occasionally,4,0,9,5,3,4,Good
45,Female,1,5,Rarely,Occasionally,4,0,8,10,3,3,Excellent
35,Female,1,2,Often,Frequently,4,0,9,2,3,1,Good
35,Female,1,1,Often,Rarely,4,0,10,9,3,4,Excellent
30,Female,1,5,Sometimes,Frequently,4,0,10,6,3,2,Good
30,Male,1,2,Rarely,Rarely,4,0,9,3,3,3,Good
22,Female,1,6,Rarely,Occasionally,4,1,9,6,3,4,Good
45,Female,1,1,Often,Rarely,4,0,8,2,3,4,Good
40,Male,1,1,Rarely,Rarely,4,0,8,4,3,5,Good
22,Male,1,5,Often,Frequently,4,0,8,5,3,3,Good
50,Male,1,5,Often,Frequently,4,0,10,7,3,3,Excellent
16,Female,1,3,Rarely,Frequently,4,1,8,5,3,5,Good
50,Female,1,1,Often,Frequently,5,0,10,5,3,3,Good
45,Male,1,3,Rarely,Frequently,5,0,9,6,3,4,Good
40,Female,1,3,Often,Occasionally,5,0,10,7,3,1,Excellent
40,Male,1,2,Sometimes,Rarely,5,0,8,5,3,5,Good
22,Female,1,4,Sometimes,Occasionally,5,0,8,8,3,5,Good
45,Female,1,4,Never,Occasionally,5,0,9,5,3,3,Good
22,Female,1,4,Rarely,Frequently,5,1,9,4,3,2,Good
22,Other,1,1,Rarely,Rarely,5,0,,3,3,1,Good
25,Male,1,3,Sometimes,Frequently,5,0,9,4,3,3,Good
18,Male,1,4,Sometimes,Occasionally,5,0,9,,3,1,Excellent
30,Male,1,3,Rarely,Frequently,5,0,10,6,3,4,Good
22,Male,1,1,Often,Frequently,5,0,8,6,3,1,Good
22,Male,1,2,Often,Rarely,5,1,10,6,3,4,Good
45,Male,1,5,Often,Frequently,5,1,8,7,3,3,Good
35,Male,1,3,Often,Rarely,5,0,10,5,3,4,Good
40,Female,1,2,Sometimes,Occasionally,5,0,9,10,3,3,Excellent
22,Female,1,2,Sometimes,Frequently,5,0,10,5,3,4,Good
22,Female,1,4,Rarely,Frequently,5,0,10,5,3,5,Good
30,Male,1,2,Sometimes,Occasionally,5,0,9,7,3,3,Good
40,Male,1,1,Sometimes,Rarely,5,1,9,4,3,5,Good
35,Female,1,4,Never,Rarely,5,0,8,10,3,4,Excellent
25,Female,1,1,Always,Occasionally,5,0,8,10,3,4,Excellent
30,Male,1,4,Sometimes,Frequently,5,0,8,9,3,5,Excellent
50,Male,1,5,Rarely,Frequently,5,0,9,6,3,4,Good
30,Female,1,4,Rarely,Occasionally,5,0,9,5,3,3,Good
16,Female,1,2,Never,Occasionally,5,1,9,5,3,3,Good
45,Female,1,2,Sometimes,,5,0,10,6,3,5,Good
22,Male,1,6,Never,Frequently,5,0,10,5,3,4,Good
22,Male,1,1,Rarely,Rarely,5,1,9,4,3,4,Good
25,Female,1,3,Often,Occasionally,5,1,9,6,3,3,Good
50,Female,1,2,Never,Rarely,5,0,9,9,3,5,Excellent
25,Female,1,1,Sometimes,Rarely,5,1,9,,3,4,Good
22,Male,1,5,Never,Rarely,5,0,9,6,3,5,Good
30,Female,1,2,Always,Frequently,5,0,10,3,3,5,Good
25,Male,1,2,Sometimes,Occasionally,5,1,8,6,3,4,Good
50,Male,1,6,Sometimes,Rarely,5,0,10,6,3,2,Good
45,Female,1,6,Sometimes,Frequently,5,0,8,3,3,3,Good
25,Male,1,2,Sometimes,Occasionally,5,0,10,2,3,5,Good
30,Female,1,5,Sometimes,Occasionally,5,1,8,10,3,5,Excellent
18,Female,1,1,Rarely,Frequently,5,0,9,8,3,3,Excellent
25,Female,1,1,Rarely,Frequently,5,0,8,8,3,5,Good
45,Male,1,3,Never,Frequently,5,0,9,5,3,4,Good
50,Female,1,2,Rarely,Occasionally,5,0,,6,3,3,Good
45,Female,1,2,Often,Occasionally,5,0,10,8,3,3,Excellent
22,Male,1,3,Rarely,Rarely,5,0,9,6,3,5,Good
30,Male,1,1,Often,Frequently,5,0,10,6,3,3,Good
22,Male,1,3,Sometimes,Rarely,5,1,7,2,3,4,Fair
30,Female,1,3,Rarely,Frequently,5,0,9,2,3,3,Good
22,Male,1,2,Sometimes,Occasionally,5,1,8,10,3,5,Excellent
25,Male,1,2,Sometimes,Frequently,5,1,10,6,3,4,Good
30,Other,1,3,Rarely,Rarely,5,0,10,5,3,6,Good
30,Female,1,2,Sometimes,Occasionally,5,0,9,8,3,2,Excellent
22,Male,1,4,Never,Rarely,5,0,9,7,3,5,Good
22,Male,1,5,Sometimes,Occasionally,5,0,10,5,3,3,Good
30,Male,1,6,Rarely,Frequently,5,0,9,5,3,6,Good
25,Female,1,2,Rarely,Frequently,5,0,8,10,3,4,Excellent
35,Male,1,1,Rarely,Occasionally,5,0,10,6,3,5,Good
22,Male,1,2,Rarely,Frequently,6,0,9,6,3,2,Good
18,Male,1,3,Always,Occasionally,6,0,9,5,3,4,Good
30,Female,1,2,Rarely,Occasionally,6,1,8,5,3,5,Good
30,Female,1,3,Sometimes,Frequently,6,1,8,5,3,4,Good
30,Male,1,2,Sometimes,Occasionally,6,0,10,7,3,5,Excellent
35,Female,1,4,Sometimes,Occasionally,6,1,9,6,3,4,Good
30,Male,1,2,Sometimes,Occasionally,6,0,9,6,3,4,Good
25,Male,1,3,Rarely,Frequently,6,0,10,2,3,4,Good
22,Other,1,5,Often,Frequently,6,0,9,6,3,3,Good
45,Female,1,2,Often,Rarely,6,1,9,6,3,4,Good
30,Male,1,1,Rarely,Occasionally,6,0,10,7,3,3,Excellent
30,Female,1,1,Sometimes,Frequently,6,0,9,7,3,5,Good
16,Male,1,1,Sometimes,Occasionally,6,1,9,10,3,3,Excellent
18,Other,1,2,Rarely,Occasionally,6,0,8,7,3,2,Good
16,Male,1,6,Sometimes,Frequently,6,1,8,5,3,4,Good
16,Female,1,1,Rarely,Frequently,6,0,8,8,3,5,Good
16,Female,1,2,Often,Occasionally,6,0,8,4,3,4,Good
30,Male,1,2,Rarely,Occasionally,6,0,9,7,3,3,Good
16,Male,1,3,Always,Rarely,6,1,10,5,3,4,Good
18,Male,1,5,Rarely,Frequently,6,1,8,5,3,3,Good
25,Female,1,3,Sometimes,Frequently,6,0,9,5,3,5,Good
30,Other,1,5,Often,Frequently,6,0,8,7,3,5,Good
30,Male,1,2,Rarely,Frequently,6,0,8,4,3,5,Good
45,Male,1,2,Rarely,Frequently,6,0,8,6,3,3,Good
16,Female,1,5,Often,Occasionally,6,0,9,1,3,5,Good
35,Male,1,3,Sometimes,Frequently,6,0,10,6,3,2,Good
35,Other,1,5,Sometimes,Occasionally,6,0,10,6,3,3,Good
25,Female,1,2,Never,Frequently,6,0,10,6,3,2,Good
25,Male,1,3,Sometimes,Occasionally,6,0,9,6,3,4,Good
40,Male,1,1,Never,Rarely,6,0,9,10,3,3,Excellent
30,Male,1,2,Sometimes,Rarely,6,0,9,5,3,3,Good
30,Female,1,5,Always,Occasionally,6,0,9,8,3,4,Excellent
18,Male,1,4,Rarely,Rarely,6,1,10,6,3,4,Good
35,Other,1,1,Rarely,Frequently,6,0,9,5,3,3,Good
18,Female,1,4,Always,Frequently,6,0,9,6,3,3,Good
22,Female,1,2,Sometimes,Rarely,6,0,10,8,3,3,Excellent
25,Male,1,4,Sometimes,Occasionally,6,0,10,6,3,4,Good
30,Male,1,3,Sometimes,Frequently,6,0,8,6,3,4,Good
45,Male,1,6,Rarely,Frequently,6,0,8,2,3,4,Good
25,Male,1,3,Sometimes,Occasionally,6,0,9,5,3,4,Good
35,Male,1,3,Sometimes,Occasionally,6,1,9,6,3,5,Good
40,Female,1,1,Sometimes,Occasionally,6,0,9,8,3,2,Excellent
35,Male,1,2,Rarely,Occasionally,6,1,10,4,3,3,Good
35,Male,1,1,Always,Occasionally,6,0,,6,3,3,Good
50,Male,1,2,Sometimes,Occasionally,6,1,9,6,3,3,Good
25,Female,1,2,Sometimes,Occasionally,6,0,9,2,3,2,Good
35,Female,1,4,Sometimes,Frequently,6,0,9,5,3,3,Good
25,Female,1,2,Often,Frequently,6,0,10,10,3,4,Excellent
22,Male,1,3,Rarely,Occasionally,6,1,9,10,3,5,Excellent
25,Male,1,2,Rarely,Occasionally,6,0,9,4,3,3,Good
45,Female,1,3,Rarely,Occasionally,6,0,9,8,3,4,Excellent
40,Male,1,4,Sometimes,Rarely,6,0,10,7,3,3,Excellent
30,Female,1,3,Sometimes,Occasionally,6,0,9,9,3,3,Excellent
22,Female,1,3,Always,Frequently,6,0,9,6,3,4,Good
18,Female,1,2,Sometimes,Rarely,6,0,8,6,3,4,Good
30,Male,1,6,Rarely,Frequently,6,0,9,8,3,3,Excellent
45,Male,1,2,Sometimes,Frequently,6,0,8,10,3,4,Good
30,Female,1,2,Often,Frequently,6,0,8,3,3,3,Good
45,Female,1,4,Sometimes,Rarely,6,0,9,4,3,4,Good
40,Female,1,2,Often,Occasionally,6,0,7,8,3,3,Good
40,Male,1,2,Rarely,Occasionally,6,0,9,2,3,5,Good
30,Male,1,4,Often,Frequently,6,0,9,7,3,4,Good
22,Male,1,2,Sometimes,Frequently,6,0,9,9,3,4,Excellent
40,Male,1,2,Sometimes,Occasionally,6,1,9,5,3,3,Good
40,Female,1,1,Sometimes,Occasionally,6,0,10,5,3,3,Good
30,Male,1,2,Often,Rarely,6,1,9,2,3,6,Good
22,Female,1,2,Sometimes,Rarely,6,1,10,5,3,4,Good
22,Female,1,2,Sometimes,Frequently,6,0,7,6,3,5,Good
50,Male,1,5,Sometimes,Frequently,6,1,9,1,3,3,Good
50,Male,1,4,Never,Frequently,6,0,8,4,3,4,Good
18,Male,1,2,Sometimes,Frequently,6,0,10,6,3,3,Good
35,Male,1,2,Often,Frequently,6,1,9,5,3,6,Good
45,Male,1,3,Sometimes,Rarely,6,0,9,8,3,4,Excellent
50,Female,1,2,Often,Frequently,6,0,8,7,3,4,Good
16,Female,1,4,Sometimes,Frequently,6,0,10,1,3,2,Good
16,Male,1,3,Sometimes,Occasionally,7,0,8,9,3,3,Excellent
18,Female,1,2,Sometimes,Rarely,7,1,9,2,3,4,Good
30,Male,1,3,Rarely,Occasionally,7,0,9,3,3,4,Good
25,Other,1,2,Never,Frequently,7,0,9,10,3,5,Excellent
40,Male,1,3,Rarely,Rarely,7,0,9,3,3,2,Good
18,Female,1,2,Often,Occasionally,7,0,8,5,3,2,Good
30,Female,1,3,Never,Frequently,7,1,10,4,3,5,Good
30,Male,1,1,Sometimes,Frequently,7,0,8,4,3,3,Good
22,Male,1,3,Sometimes,Occasionally,7,0,10,2,3,3,Good
22,Other,1,6,Rarely,Occasionally,7,1,10,5,3,3,Fair
22,Female,1,1,Often,Occasionally,7,0,9,3,3,3,Good
40,Female,1,4,Often,Frequently,7,0,8,8,3,2,Good
30,Male,1,2,Sometimes,Occasionally,7,0,7,5,3,3,Good
30,Male,1,5,Rarely,Occasionally,7,0,8,8,3,3,Good
30,Female,1,6,Rarely,Occasionally,7,0,10,3,3,3,Good
35,Male,1,3,Often,Occasionally,7,1,7,7,3,4,Good
25,Female,1,2,Rarely,Occasionally,7,0,10,7,3,3,Excellent
30,Male,1,3,Rarely,Occasionally,7,1,8,7,3,4,Good
30,Female,1,3,Rarely,Rarely,7,0,9,5,3,2,Good
25,Male,1,6,Rarely,Frequently,7,1,8,10,3,5,Excellent
30,Female,1,3,Often,Rarely,7,1,8,5,3,4,Good
30,Male,1,4,Often,Occasionally,7,0,7,5,3,3,Good
35,Female,1,2,Sometimes,Rarely,7,1,10,3,3,3,Good
50,Other,1,2,Rarely,Occasionally,7,1,9,2,3,4,Good
45,Female,1,2,Sometimes,Occasionally,7,1,10,1,3,5,Good
18,Female,1,2,Sometimes,Occasionally,7,0,9,4,3,2,Good
25,Female,1,4,Often,Rarely,7,0,9,5,3,3,Good
30,Female,1,4,Sometimes,Occasionally,7,0,10,1,3,4,Good
22,Other,1,1,Never,Frequently,7,1,9,6,3,3,Good
25,Female,1,4,Rarely,Occasionally,7,0,7,6,3,5,Good
45,Female,1,1,Often,Frequently,7,1,9,2,3,3,Good
30,Male,1,4,Sometimes,Occasionally,7,0,10,3,3,3,Good
30,Male,1,2,Sometimes,Rarely,7,1,10,3,3,3,Good
22,Female,1,6,Often,Occasionally,7,0,9,6,3,4,Good
25,Female,1,3,Sometimes,Rarely,7,0,10,10,3,4,Excellent
30,Female,1,2,Rarely,Occasionally,7,0,9,5,3,5,Good
30,Male,1,3,Always,Occasionally,7,0,10,4,3,4,Good
30,Female,1,3,Sometimes,Occasionally,7,0,10,5,3,3,Good
40,Female,1,4,Rarely,Frequently,7,0,10,2,3,3,Good
40,Male,1,2,Rarely,Occasionally,7,0,10,5,3,3,Good
22,Female,1,4,Rarely,,7,0,8,9,3,4,Excellent
22,Female,1,2,Rarely,Frequently,7,1,10,6,3,4,Good
40,Male,1,3,Sometimes,Rarely,8,0,9,9,3,4,Excellent
25,Female,1,5,Sometimes,Occasionally,8,0,10,5,3,4,Good
22,Female,1,1,Rarely,Occasionally,8,0,10,1,3,3,Good
30,Female,1,5,Never,Rarely,8,1,10,5,3,5,Good
22,Male,1,1,Often,Frequently,8,0,9,10,3,5,Excellent
25,Male,1,3,Often,Occasionally,8,1,9,6,3,4,Good
30,Male,1,3,Sometimes,Occasionally,8,1,9,5,3,4,Good
30,Female,1,5,Sometimes,Frequently,8,0,8,5,3,3,Good
22,Other,1,2,Often,Occasionally,8,1,9,9,3,2,Excellent
30,Male,1,1,Sometimes,Rarely,8,0,10,7,3,5,Excellent
22,Female,1,3,Never,Occasionally,8,0,10,5,3,1,Good
35,Male,1,2,Rarely,Occasionally,3,1,10,6,4,4,Good
40,Female,1,2,Sometimes,Occasionally,3,0,10,5,4,4,Good
22,Female,1,2,Sometimes,Frequently,4,0,9,5,4,3,Good
18,Male,1,1,Often,,4,0,10,4,4,6,Good
35,Male,1,1,Sometimes,Occasionally,4,0,8,5,4,3,Good
18,Other,1,3,Rarely,Frequently,4,0,10,3,4,4,Good
30,Female,1,6,Rarely,Occasionally,4,0,9,6,4,2,Good
25,Female,1,3,Rarely,Occasionally,5,0,9,7,4,4,Good
40,Male,1,4,Often,Frequently,5,0,9,10,4,3,Excellent
16,Female,1,1,Never,Rarely,5,0,10,5,4,4,Good
16,Female,1,2,Sometimes,Frequently,5,1,10,5,4,4,Good
45,Male,1,3,Rarely,Occasionally,5,0,8,9,4,4,Good
25,Female,1,4,Often,Occasionally,5,0,8,3,4,4,Good
18,Female,1,5,Never,Rarely,5,0,10,3,4,5,Good
25,Female,1,5,Rarely,Rarely,5,0,10,3,4,6,Good
30,Male,1,3,Never,Rarely,5,0,10,7,4,2,Good
22,Male,1,2,Sometimes,Occasionally,5,0,9,6,4,3,Good
35,Female,1,4,Rarely,Frequently,5,0,10,6,4,2,Good
22,Female,1,3,Sometimes,Rarely,5,0,8,5,4,3,Good
30,Female,1,3,Often,Rarely,5,0,10,5,4,3,Good
22,Female,1,2,Sometimes,Occasionally,5,1,10,10,4,5,Excellent
30,Male,1,2,Always,Rarely,5,0,9,7,4,4,Good
35,Male,1,3,Sometimes,Occasionally,5,1,10,1,4,3,Good
30,Male,1,3,Often,Frequently,5,1,7,4,4,3,Good
30,Female,1,5,Sometimes,Occasionally,5,0,7,8,4,4,Good
25,Male,1,2,Often,Rarely,5,0,8,5,4,3,Good
18,Male,1,2,Sometimes,Occasionally,5,0,7,5,4,1,Good
18,Male,1,3,Never,Occasionally,5,0,10,2,4,6,Good
30,Female,1,5,Always,Rarely,5,0,9,5,4,2,Good
18,Female,1,2,Sometimes,Rarely,5,0,8,8,4,4,Good
35,Female,1,1,Sometimes,Frequently,5,0,9,7,4,3,Good
40,Female,1,3,Sometimes,Frequently,5,1,8,3,4,4,Good
45,Male,1,3,Rarely,Frequently,6,0,8,2,4,3,Fair
18,Male,1,3,Rarely,Frequently,6,1,9,4,4,3,Good
25,Female,1,5,Never,Frequently,6,0,8,5,4,3,Good
22,Male,1,2,Sometimes,Frequently,6,0,9,6,4,1,Good
45,Other,1,2,Always,Occasionally,6,0,9,4,4,4,Good
22,Male,1,2,Often,Occasionally,6,0,10,5,4,3,Good
18,Male,1,4,Often,Frequently,6,1,10,2,4,4,Good
30,Female,1,2,Often,Rarely,6,0,9,6,4,3,Good
25,Female,1,2,Never,Frequently,6,1,8,9,4,2,Good
40,Male,1,3,Sometimes,Frequently,6,0,8,6,4,3,Good
45,Male,1,2,Rarely,Frequently,6,0,9,7,4,2,Good
22,Other,1,4,Sometimes,Frequently,6,0,9,6,4,4,Good
30,Other,1,3,Rarely,Frequently,6,0,8,10,4,2,Excellent
35,Male,1,2,Never,Rarely,6,0,7,6,4,4,Good
25,Male,1,2,Rarely,Frequently,6,0,10,6,4,4,Good
30,Female,1,5,Sometimes,Rarely,6,0,10,6,4,3,Good
30,Male,1,3,Often,Rarely,6,0,8,2,4,1,Fair
30,Male,1,3,Sometimes,Frequently,6,0,10,7,4,6,Good
18,Male,1,3,Never,Rarely,6,1,9,6,4,3,Good
30,Male,1,2,Never,Occasionally,6,0,8,7,4,4,Good
40,Female,1,3,Often,Occasionally,6,0,9,6,4,4,Good
35,Female,1,2,Never,Occasionally,6,0,9,2,4,5,Good
22,Male,1,3,Sometimes,Rarely,6,0,9,4,4,4,Good
30,Male,1,1,Rarely,Occasionally,6,0,7,5,4,3,Good
22,Male,1,1,Rarely,Occasionally,6,1,9,6,4,4,Good
40,Female,1,4,Often,Occasionally,6,1,8,4,4,4,Good
35,Female,1,4,Sometimes,Rarely,6,1,8,10,4,2,Excellent
45,Male,1,2,Rarely,Occasionally,6,0,10,2,4,3,Good
22,Other,1,4,Often,Frequently,6,0,8,8,4,4,Good
18,Male,1,4,Rarely,Frequently,6,0,9,8,4,4,Good
30,Female,1,4,Sometimes,Occasionally,6,1,10,7,4,3,Good
40,Male,1,3,Rarely,Rarely,6,1,9,8,4,2,Good
35,Female,1,1,Rarely,Occasionally,6,0,10,9,4,5,Excellent
18,Male,1,3,Sometimes,Rarely,6,1,7,,4,4,Good
45,Male,1,3,Sometimes,Rarely,6,0,10,6,4,4,Good
30,Female,1,2,Sometimes,Rarely,7,1,8,3,4,5,Good
30,Male,1,2,Often,Occasionally,7,0,10,10,4,4,Excellent
25,Female,1,2,Sometimes,Occasionally,7,1,10,6,4,4,Good
45,Male,1,3,Sometimes,Rarely,7,0,7,6,4,3,Good
18,Other,1,1,Always,Rarely,7,0,10,,4,2,Good
25,Male,1,1,Never,Frequently,7,0,10,6,4,3,Good
25,Female,1,3,Often,Rarely,7,0,9,6,4,3,Good
40,Female,1,3,Sometimes,Frequently,7,1,9,5,4,5,Good
30,Female,1,2,Rarely,Occasionally,7,1,10,5,4,3,Good
22,Male,1,1,Sometimes,Frequently,7,0,8,4,4,3,Good
45,Male,1,2,Often,Occasionally,7,0,9,,4,4,Good
35,Male,1,2,Often,Occasionally,7,0,8,9,4,2,Good
25,Male,1,1,Often,Frequently,8,1,8,4,4,5,Good
30,Male,1,2,Often,Occasionally,8,1,8,4,4,3,Good
30,Female,1,2,Always,Occasionally,8,1,7,3,4,5,Fair
22,Male,1,4,Rarely,Occasionally,8,0,10,2,4,5,Good
30,Male,1,5,Often,Frequently,8,0,10,9,4,3,Excellent
18,Male,1,1,Sometimes,Occasionally,8,0,10,8,4,3,Excellent
22,Female,1,2,Rarely,Occasionally,8,0,8,7,4,2,Good
30,Female,1,2,Rarely,Frequently,8,0,6,5,4,4,Good
45,Male,1,6,Often,Frequently,4,0,10,6,5,3,Good
35,Male,1,1,Never,Rarely,4,0,10,9,5,5,Excellent
50,Male,1,2,Sometimes,Occasionally,5,0,8,8,5,3,Good
40,Female,1,5,Often,Frequently,5,0,10,6,5,5,Good
22,Female,1,3,Sometimes,Frequently,5,1,9,6,5,5,Good
30,Male,1,2,Sometimes,Rarely,5,0,9,1,5,3,Fair
25,Other,1,1,Often,Rarely,5,0,10,8,5,4,Good
30,Female,1,1,Rarely,Occasionally,6,0,9,8,5,4,Good
45,Male,1,2,Rarely,Occasionally,6,0,10,1,5,3,Fair
30,Female,1,3,Often,Occasionally,6,0,8,2,5,3,Fair
25,Male,1,1,Never,Rarely,6,0,10,5,5,5,Good
45,Female,1,1,Always,Occasionally,6,0,9,8,5,3,Good
40,Female,1,2,Sometimes,Occasionally,7,0,8,8,5,4,Good
25,Female,1,2,Rarely,Rarely,7,0,8,8,5,1,Good
40,Female,1,2,Often,Rarely,7,0,9,8,5,3,Good
16,Female,1,3,Sometimes,Rarely,7,0,9,7,5,3,Good
18,Female,1,3,Rarely,Rarely,7,0,10,5,5,3,Good
45,Male,1,2,Sometimes,Occasionally,7,0,10,3,5,4,Good
30,Male,1,1,Rarely,Frequently,7,0,10,3,5,3,Good
25,Other,1,1,Often,Occasionally,5,0,10,6,6,4,Good
30,Male,1,2,Often,Rarely,6,0,8,3,6,4,Fair
50,Female,1,1,Rarely,Frequently,4,0,8,4,,3,Good
30,Female,1,2,Rarely,Occasionally,4,0,7,7,,2,Good
35,Male,1,2,Sometimes,Rarely,5,0,9,5,,4,Good
50,Female,1,2,Sometimes,Occasionally,5,1,10,6,,2,Good
35,Male,1,6,Often,Occasionally,6,0,9,6,,3,Good
18,Male,1,3,Rarely,Frequently,6,1,9,8,,3,Excellent
50,Other,1,6,Never,Occasionally,6,0,10,9,,2,Excellent
30,Male,1,4,Often,Rarely,6,0,9,1,,3,Good
18,Female,0,3,Sometimes,Frequently,2,0,10,5,1,5,Excellent
40,Male,0,3,Sometimes,Occasionally,2,0,10,5,1,4,Excellent
35,Female,0,3,Sometimes,Occasionally,3,0,10,5,1,3,Excellent
45,Male,0,2,Often,Frequently,3,1,10,6,1,3,Excellent
22,Female,0,1,Sometimes,Rarely,3,0,10,1,1,3,Good
35,Female,0,2,Sometimes,Frequently,3,0,8,8,1,3,Excellent
25,Male,0,4,Rarely,Occasionally,3,0,8,6,1,1,Excellent
50,Female,0,1,Sometimes,Occasionally,3,0,10,8,1,3,Excellent
25,Female,0,2,Often,Frequently,3,0,10,6,1,2,Excellent
25,Male,0,4,Rarely,Frequently,3,0,10,8,1,2,Excellent
40,Female,0,5,Rarely,Occasionally,3,1,10,6,1,3,Excellent
40,Female,0,2,Sometimes,Frequently,3,1,10,1,1,3,Good
40,Female,0,5,Often,Occasionally,3,0,10,5,1,4,Excellent
25,Female,0,1,Rarely,Occasionally,4,0,9,3,1,1,Good
25,Male,0,1,Sometimes,Rarely,4,0,10,5,1,5,Excellent
40,Other,0,3,Often,Occasionally,4,0,10,5,1,2,Excellent
35,Female,0,1,Often,Rarely,4,0,10,2,1,3,Good
30,Male,0,5,Sometimes,Occasionally,4,0,10,6,1,2,Excellent
25,Male,0,3,Rarely,Occasionally,4,1,10,5,1,4,Excellent
35,Male,0,5,Rarely,Rarely,4,0,9,3,1,3,Good
30,Female,0,2,Sometimes,Occasionally,4,0,10,5,1,3,Excellent
18,Male,0,3,Often,Frequently,4,1,10,5,1,5,Excellent
40,Male,0,4,Sometimes,Frequently,4,0,9,1,1,2,Good
45,Male,0,3,Sometimes,Rarely,4,0,10,5,1,2,Excellent
30,Male,0,1,Sometimes,Occasionally,4,1,9,4,1,2,Good
40,Female,0,4,Rarely,Occasionally,4,0,10,5,1,2,Excellent
35,Female,0,3,Rarely,Frequently,4,0,7,4,1,3,Good
18,Female,0,4,Sometimes,Occasionally,4,0,,1,1,3,Good
45,Female,0,3,Rarely,Frequently,4,0,10,10,1,2,Excellent
45,Female,0,2,Rarely,Rarely,4,0,10,,1,5,Excellent
30,Male,0,1,Often,Rarely,4,0,10,6,1,2,Excellent
35,Male,0,2,Sometimes,Occasionally,4,1,10,9,1,3,Excellent
30,Female,0,3,Rarely,Rarely,4,1,10,5,1,2,Excellent
30,Female,0,2,Never,Frequently,4,0,9,2,1,4,Good
25,Female,0,3,Sometimes,Frequently,4,0,10,6,1,2,Excellent
40,Female,0,2,Sometimes,Occasionally,4,0,10,5,1,1,Excellent
30,Male,0,3,Often,Rarely,4,0,10,5,1,5,Excellent
30,Female,0,6,Sometimes,Frequently,4,0,9,2,1,2,Good
50,Male,0,4,Often,Rarely,4,0,10,5,1,2,Excellent
40,Female,0,4,Never,Occasionally,4,0,10,4,1,3,Excellent
18,Female,0,3,Rarely,Rarely,4,1,9,2,1,4,Good
50,Female,0,5,Sometimes,Frequently,4,0,10,5,1,3,Excellent
45,Female,0,3,Sometimes,Frequently,4,0,10,8,1,3,Excellent
16,Male,0,2,Often,Frequently,4,0,10,6,1,3,Excellent
30,Female,0,4,Rarely,Occasionally,4,0,10,6,1,5,Excellent
16,Male,0,1,Sometimes,Occasionally,4,0,9,5,1,4,Excellent
25,Female,0,3,Often,Occasionally,4,1,10,8,1,2,Excellent
18,Male,0,3,Sometimes,Occasionally,4,0,8,7,1,3,Excellent
18,Female,0,5,Sometimes,Occasionally,4,0,10,8,1,1,Excellent
45,Male,0,5,Never,Occasionally,4,0,9,6,1,4,Excellent
18,Female,0,3,Sometimes,Rarely,4,0,10,8,1,5,Excellent
30,Female,0,2,Sometimes,Frequently,4,0,10,5,1,2,Excellent
25,Female,0,2,Often,Frequently,4,0,9,4,1,3,Good
30,Female,0,4,Sometimes,Occasionally,4,0,9,6,1,3,Excellent
25,Female,0,4,Sometimes,Occasionally,4,0,8,2,1,2,Good
45,Other,0,5,Sometimes,Occasionally,4,0,10,5,1,4,Excellent
18,Female,0,4,Sometimes,Occasionally,4,0,10,7,1,2,Excellent
40,Male,0,6,Always,Occasionally,4,0,10,3,1,2,Good
35,Female,0,1,Sometimes,Occasionally,4,1,9,6,1,4,Excellent
35,Female,0,4,Often,Frequently,4,0,10,6,1,1,Excellent
40,Other,0,3,Sometimes,Rarely,4,1,10,1,1,3,Good
25,Male,0,3,Often,Frequently,5,1,10,6,1,1,Excellent
22,Female,0,2,Rarely,Frequently,5,0,10,5,1,2,Excellent
25,Male,0,4,Often,Occasionally,5,0,10,1,1,2,Good
16,Female,0,2,Always,Rarely,5,1,9,9,1,2,Excellent
45,Female,0,5,Sometimes,Rarely,5,1,10,5,1,4,Excellent
30,Female,0,2,Rarely,Occasionally,5,0,9,3,1,3,Good
50,Male,0,2,Sometimes,Frequently,5,0,8,1,1,3,Good
30,Male,0,3,Sometimes,Frequently,5,0,10,4,1,3,Excellent
30,Female,0,6,Always,Rarely,5,0,10,3,1,3,Good
40,Female,0,3,Often,Rarely,5,0,10,1,1,1,Good
18,Female,0,1,Sometimes,Frequently,5,0,9,1,1,5,Good
30,Other,0,2,Sometimes,Occasionally,5,0,10,6,1,4,Excellent
22,Female,0,6,Sometimes,Occasionally,5,0,10,6,1,2,Excellent
18,Male,0,4,Sometimes,Frequently,5,0,10,6,1,4,Excellent
16,Male,0,1,Rarely,Rarely,5,1,10,7,1,3,Excellent
30,Female,0,2,Often,Rarely,5,0,7,8,1,1,Excellent
25,Male,0,2,Sometimes,Rarely,5,0,9,4,1,5,Good
22,Female,0,2,Rarely,Rarely,5,0,10,7,1,4,Excellent
